XSHG.688789,0.1660020958695552
XSHG.688788,0.21916826058311126
XSHG.688787,0.15748210508911287
XSHG.688786,0.14884552269277884
XSHG.688776,0.14775973015354077
XSHG.688767,0.16033165027903268
XSHG.688768,0.2157993759897148
XSHG.688793,0.22984428469829615
XSHG.688798,0.20258018208605644
XSHG.689009,0.19948563130885472
XSHG.688737,0.2853155462162578
XSHG.688701,0.16417281765667208
XSHG.688766,0.16438479674188491
XSHG.688739,0.30271079386868893
XSHG.688778,0.21874241604115965
XSHG.688728,0.21331525160343456
XSHG.688718,0.33240880274891627
XSHG.688819,0.250648263638154
XSHG.688733,0.16273552721356216
XSHG.688799,0.2499290732935322
XSHG.688698,0.19822408728493496
XSHG.688700,0.2221486277070239
XSHG.688772,0.2919741956913613
XSHG.688711,0.2251172251615249
XSHG.688800,0.17597475532007706
XSHG.688779,0.3205382775148265
XSHG.688699,0.20518866715097644
XSHG.688722,0.2486109209853239
XSHG.688777,0.2498338677191257
XSHG.688707,0.24910889216389387
XSHG.688689,0.3066549206877844
XSHG.688683,0.16454965691168577
XSHG.688981,0.3120608552879056
XSHG.688682,0.25141619582912833
XSHG.688686,0.16699836550106284
XSHG.688696,0.2193096102302264
XSHG.688681,0.2523285840086832
XSHG.688697,0.23216691719633456
XSHG.688685,0.22441710890220706
XSHG.688679,0.377648164405129
XSHG.688687,0.2452160568705696
XSHG.688690,0.1834359222528389
XSHG.688669,0.20633452308643274
XSHG.688678,0.24803050998881954
XSHG.688670,0.21280506988444062
XSHG.688680,0.19805185987495114
XSHG.688667,0.1579324786453547
XSHG.688677,0.2040852733267213
XSHG.688665,0.20962801256661306
XSHG.688668,0.13887985182660545
XSHG.688662,0.24606231555992747
XSHG.688661,0.3411390564247007
XSHG.688656,0.4197855643576505
XSHG.688655,0.21734409241766922
XSHG.688633,0.141746148785757
XSHG.688660,0.3794364827885316
XSHG.688639,0.17636311030047652
XSHG.688625,0.1536095241900044
XSHG.688636,0.25616084774984843
XSHG.688626,0.26406473851635914
XSHG.688621,0.18262777240708783
XSHG.688658,0.2386263276722088
XSHG.688619,0.18459485670889533
XSHG.688618,0.12822721654605776
XSHG.688628,0.20474020054694622
XSHG.688663,0.217375638666739
XSHG.688622,0.2555277613146106
XSHG.688616,0.32088301719783846
XSHG.688676,0.24236095927990858
XSHG.688630,0.19403937227226298
XSHG.688659,0.28411848107465915
XSHG.688611,0.16755914889718512
XSHG.688613,0.26235687120715107
XSHG.688606,0.17927683318348234
XSHG.688607,0.19913123724121218
XSHG.688617,0.22901749198448074
XSHG.688608,0.14442690267995292
XSHG.688598,0.2029827567339878
XSHG.688609,0.28438595286347357
XSHG.688600,0.23706705919518212
XSHG.688601,0.19330423117054576
XSHG.688597,0.3232644898713365
XSHG.688595,0.240597579327518
XSHG.688585,0.22303751663708962
XSHG.688580,0.22300738451250393
XSHG.688588,0.22593953910653014
XSHG.688590,0.3277745183234164
XSHG.688589,0.22190024686450457
XSHG.688571,0.314702488953146
XSHG.688577,0.14940110399078937
XSHG.688586,0.2501235384471469
XSHG.688569,0.2969350305663434
XSHG.688566,0.2289522724305333
XSHG.688555,0.1742615535309087
XSHG.688565,0.24665266420971102
XSHG.688536,0.2010288766133466
XSHG.688568,0.1585347043945053
XSHG.688557,0.15537861630194136
XSHG.688550,0.14813170154693045
XSHG.688578,0.3619370152604398
XSHG.688551,0.17496771920226442
XSHG.688528,0.21233357624242682
XSHG.688519,0.21605451460276703
XSHG.688517,0.3258986172925166
XSHG.688529,0.2731962061478688
XSHG.688558,0.26624460311623993
XSHG.688596,0.3198067036445887
XSHG.688526,0.2226085490194504
XSHG.688553,0.27619908252128217
XSHG.688575,0.28793942345192336
XSHG.688560,0.2567568931969751
XSHG.688538,0.44726596326158913
XSHG.688561,0.34283197725008846
XSHG.688559,0.1902671998312873
XSHG.688533,0.16229132998621945
XSHG.688513,0.2611056158683731
XSHG.688521,0.22493986528451185
XSHG.688520,0.19388361092915873
XSHG.688516,0.13742328417636104
XSHG.688567,0.2316969012583117
XSHG.688525,0.27373711862579003
XSHG.688518,0.21506273995434083
XSHG.688579,0.2355902679657283
XSHG.688511,0.22497285101268358
XSHG.688510,0.20956316871765293
XSHG.688509,0.3355506163338327
XSHG.688499,0.17025570335127374
XSHG.688556,0.20894409272047637
XSHG.688508,0.1874953263598693
XSHG.688505,0.3230855753021784
XSHG.688503,0.18634507639473585
XSHG.688448,0.2381884824261108
XSHG.688459,0.1594337868016501
XSHG.688466,0.25708664313033247
XSHG.688455,0.32432911288893734
XSHG.688501,0.1958491756839961
XSHG.688456,0.2761230023802993
XSHG.688426,0.31831772623906035
XSHG.688500,0.3758511503372091
XSHG.688498,0.23126077706926768
XSHG.688488,0.27683345334211695
XSHG.688416,0.12993099272929082
XSHG.688480,0.251993887146613
XSHG.688439,0.19088175816650796
XSHG.688599,0.2483869102867425
XSHG.688489,0.2464876459565623
XSHG.688425,0.31414225396925693
XSHG.688420,0.32410175387915957
XSHG.688432,0.254239207177817
XSHG.688419,0.20176099561418132
XSHG.688428,0.2434691172225802
XSHG.688418,0.25985626677286694
XSHG.688468,0.30421843659129205
XSHG.688409,0.19662146935229663
XSHG.688403,0.23806662751627963
XSHG.688496,0.31400721039363017
XSHG.688408,0.17698298913201907
XSHG.688410,0.24101378605156845
XSHG.688475,0.2563519802582627
XSHG.688395,0.18278662144430965
XSHG.688399,0.253071340633707
XSHG.688400,0.23646252002188448
XSHG.688393,0.18838599933954667
XSHG.688401,0.20880706972172436
XSHG.688392,0.19331606843623106
XSHG.688398,0.22801120592364582
XSHG.688387,0.37075495819356513
XSHG.688382,0.22638535127975606
XSHG.688386,0.20071971413116055
XSHG.688391,0.23973272117897815
XSHG.688383,0.15661204455998937
XSHG.688389,0.21205658830994506
XSHG.688396,0.3280064564283589
XSHG.688377,0.22019153143479886
XSHG.688390,0.18814292563554683
XSHG.688378,0.13415761497573375
XSHG.688375,0.27543364836834544
XSHG.688388,0.2655887744963124
XSHG.688379,0.2591628786364502
XSHG.688380,0.17986644549569933
XSHG.688370,0.15704760369144385
XSHG.688371,0.19098087806318045
XSHG.688372,0.22712463702946398
XSHG.688381,0.24832700410724728
XSHG.688367,0.28729357476561057
XSHG.688368,0.15427650527373016
XSHG.688376,0.28653011017431945
XSHG.688369,0.18910780062640314
XSHG.688373,0.2997072814217688
XSHG.688360,0.16156609245769385
XSHG.688362,0.2523765413078827
XSHG.688353,0.1739215408531567
XSHG.688366,0.2638379490038159
XSHG.688356,0.21836311007597348
XSHG.688335,0.2639545633783215
XSHG.688345,0.20520991859601584
XSHG.688358,0.18873398906538794
XSHG.688385,0.2790437722429294
XSHG.688355,0.24148256758197573
XSHG.688365,0.3115913284039858
XSHG.688350,0.3207734690138495
XSHG.688359,0.23661835017033875
XSHG.688332,0.1612301017363032
XSHG.688336,0.17615380924966417
XSHG.688331,0.2268585996266091
XSHG.688338,0.16508150848258016
XSHG.688330,0.2004013870463636
XSHG.688357,0.21627038265188747
XSHG.688328,0.22642421954283615
XSHG.688323,0.2510047101080953
XSHG.688325,0.2257355722579478
XSHG.688337,0.15037805611350638
XSHG.688339,0.17469045573547554
XSHG.688348,0.1346447885399891
XSHG.688329,0.20741313758546803
XSHG.688326,0.21702640878490445
XSHG.688327,0.23048635625532413
XSHG.688333,0.26044144031376476
XSHG.688351,0.40798732789991937
XSHG.688322,0.1957923650338461
XSHG.688349,0.24111367471606676
XSHG.688321,0.2244748676665976
XSHG.688320,0.24519860936796012
XSHG.688316,0.20585644858501326
XSHG.688314,0.2915245073044532
XSHG.688363,0.24412110766298123
XSHG.688319,0.3981523390595424
XSHG.688318,0.18391848821200332
XSHG.688317,0.2530125544036935
XSHG.688315,0.21874287061887515
XSHG.688310,0.24195664916326434
XSHG.688309,0.24642867049457712
XSHG.688312,0.20619308840383224
XSHG.688300,0.16724497786689996
XSHG.688306,0.3398048642009817
XSHG.688301,0.14381825469834558
XSHG.688299,0.21796348167572688
XSHG.688293,0.21235429618623805
XSHG.688311,0.17470763635582634
XSHG.688291,0.22158431948107932
XSHG.688308,0.26148522392694984
XSHG.688302,0.19196677297910644
XSHG.688305,0.23169139343250825
XSHG.688290,0.1780969079060717
XSHG.688298,0.2533495089008048
XSHG.688288,0.1200735984234414
XSHG.688296,0.2056662690918729
XSHG.688287,0.3109786752691776
XSHG.688295,0.2864731190894853
XSHG.688313,0.336027362477986
XSHG.688292,0.25802260414535155
XSHG.688289,0.3794694072305764
